user,filename,extension,code
amusse,/Users/AK/Code/ffc/bigpaper/submissions/amusse - 6 submission/ml.py,py,"['sklearn.naive_bayes', 'sklearn.svm', 'sklearn.neighbors', 'sklearn.metrics', 'sklearn.ensemble', 'sklearn.neural_network', 'sklearn.feature_selection', 'sklearn.tree', 'sklearn.linear_model', 'sklearn.gaussian_process', 'sklearn.model_selection', 'numpy', 'np', 'matplotlib.pyplot', 'plt', 'csv', 'time', 'append', '<', 'append', 'append', 'transform', 'transform', 'transform', 'transform', '==', '==', 'shape', '+', '+', 'np', 'array', 'shape', '-', 'np', 'array', 'np', 'array', '==', '-', 'shape', 'np', 'array', 'np', 'array', '==', 'shape', '+', '+', 'np', 'array', 'shape', '-', 'np', 'array', '==', 'shape', '+', '+', 'np', 'array', 'shape', '-', 'np', 'array', '==', 'shape', '+', '+', 'np', 'array', 'shape', '-', 'np', 'array', '==', '-', 'np', 'array', 'astype', 'np', '-', '+', '==', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', 'count', 'count', '!=', '>', '==', 'item', 'item', '+', 'count', '+', '+', '+', '+', 'item', '<', '+', 'append', '+', 'count', 'count', '+', 'np', 'array', 'count', 'count', '!=', 'append', 'count', 'count', '+', 'np', 'array', 'count', 'count', '!=', '!=', 'append', 'count', 'count', '+', 'count', 'count', 'count', '+', 'count', 'count', 'count', 'count', '+', '==', '+', '==', '+', '==', '+', '+', '+', '+', '+', '+', '+', '+', 'count', '!=', 'append', '==', '==', '+', '+', 'count', 'count', '!=', 'item', 'item', '+', 'count', '+', '+', '+', '+', 'item', '<', '+', 'append', 'count', 'count', '+', '+', 'sample', '+', '+', '+', 'sample', '+', '+', 'sample', '+', '+', 'sample', '+', '+', '+', '+', '+', '+', '+', '+', 'append', 'append', 'append', 'append', '==', 'count', 'test', 'split', 'count', 'count', '+', 'test', 'append', 'append', 'np', 'array', 'np', 'array', 'np', 'array', 'np', 'array', 'np', 'array', 'np', 'array', 'np', 'array', 'np', 'zeros', 'dtype', 'np', 'zeros', 'dtype', 'np', 'zeros', 'dtype', 'np', 'zeros', 'dtype', 'np', 'zeros', 'dtype', 'np', 'zeros', 'dtype', 'np', 'zeros', 'dtype', 'np', 'zeros', 'dtype', 'np', 'zeros', 'dtype', 'np', 'column_stack', 'np', 'column_stack']"
mannyg,/Users/AK/Code/ffc/bigpaper/submissions/mannyg - 11 submission/lin.R,r,"['glmnet', 'glmnet', 'rep', 'rep']"
red_potato85,/Users/AK/Code/ffc/bigpaper/submissions/red_potato85 - 11 submission/code.R,r,"['setwd', 'mean', 'as.numeric', '-', 'as.numeric', '^', 'which', '%in%', 'order', 'order', '==', 'colSums', 'is.na', '<', 'nrow', 'sapply', 'is.numeric', '<', '-', 'which', 'colMeans', 'is.na', '>=', '-', 'which', 'rowMeans', 'is.na', '>', 'which', '%in%', 'log', 'log', 'log', 'lapply', 'as.factor', 'data.matrix', 'data.matrix', '&', '<', 'as.factor', 'names', 'which', '>', 'write', 'paste', 'paste', 'stderr', '<', 'paste', 'paste', 'length', 'merge', 'by', 'else', 'paste', 'paste', 'length', 'colnames', 'merge', 'by', 'which', '%in%', 'which', '%in%', '==', 'colSums', 'is.na', '<', 'nrow', 'sapply', 'is.numeric', '<', 'order', 'order', 'data.matrix', 'names', 'ncol', 'is.numeric', 'is.na', 'mean', 'names', 'data.matrix', 'cbind', 'rep', 'dim', '%*%', '<', 'exp', 'else', 'exp', '/', '+', 'exp', 'do.call', 'rep', 'length', 'rep', 'length', '/', 'ifelse', '<', 'mean', 'names', 'names', 'names', 'sink', 'append', 'sink', 'sink', 'append', 'lapply', 'as.list', 'length', 'cat', 'paste', 'ifelse', '<', 'names', 'ifelse', '<', 'paste', 'unname', 'mapply', 'paste', 'names', 'ifelse', '<', 'sink', 'file', 'row.names']"
gregversteeg,/Users/AK/Code/ffc/bigpaper/submissions/gregversteeg - 3 submission/make_prediction.py,py,"['pandas', 'pd', 'sklearn.linear_model', 'numpy', 'np', 'read_csv', 'read_pickle', 'iloc', 'fillna', 'mean', 'np', 'isfinite', 'iloc', 'values', 'loc', 'values', 'values', 'append', 'values', 'np', 'array', 'T', '*']"
brjohns,/Users/AK/Code/ffc/bigpaper/submissions/brjohns - 8 submission/analysis.py,py,"['pandas', 'pd', 'numpy', 'np', 'sklearn.linear_model', 'sklearn.metrics', 'sklearn.model_selection', 'read_csv', '+', 'apply', 'to_numeric', 'errors', 'read_csv', '+', 'loc', 'isin', 'tolist', 'DataFrame', 'tolist', 'columns', 'tolist', 'as_matrix', '%', 'size', 'np', 'isnan', '-', 'to_csv', 'as_matrix', '%', 'shape', 'shape', 'np', 'asarray', 'dtype', 'np', 'nan_to_num', '==']"
brjohns,/Users/AK/Code/ffc/bigpaper/submissions/brjohns - 8 submission/ff_0.R,r,"['readr', 'randomForest', 'mice', 'dplyr', 'read_csv', 'read_csv', '==', '|', '==', '|', '==', '|', '==', '|', '==', '|', '==', '|', '==', '|', '==', '|', '==', '|', '==', 'which', 'colnames', '==', 'colnames', 'cbind', 'mice', 'apply', '!', 'all', 'is.na', 'apply', '!', 'all', 'is.na', 'anti_join', 'cbind', 'rep', 'length', 'merge', 'by', 'mice', 'mice', 'mice', 'cbind', 'set.seed', 'complete', '~', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', 'data', 'complete', 'rbind', 'order', 'write.csv', 'file', 'sum', '-', '^', '/', 'length', 'with', '~', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', 'pool', 'complete', 'sum', '-', '^', '/', 'length', 'summary', 'pool']"
brjohns,/Users/AK/Code/ffc/bigpaper/submissions/brjohns - 8 submission/FFChallenge_Progress.R,r,"['setwd', 'read.csv', '!', 'names', '%in%', 'read.csv', 'read.csv', 'colSums', 'is.na', 'sort', 'colSums', 'is.na', 'sort', 'colSums', '==', '|', '==', '!', 'names', '%in%', 'names', '!', 'names', '%in%', 'names', 'glmnet', 'merge', 'merge', 'which', 'names', 'merge', '==', 'merge', '~', 'merge', 'merge', 'merge', '~', '^', 'seq', 'length', 'glmnet', 'cv.glmnet', 'print', 'mean', '-', '^', '^', 'seq', 'length', 'glmnet', 'cv.glmnet', 'print', 'mean', '-', '^', 'randomForest', 'set.seed', 'randomForest', '~', 'data', 'merge', 'importance', 'importance', 'varImpPlot', 'merge', 'mean', '-', '^', 'importance', 'row.names', 'order', '-', 'MASS', 'glmnet', '^', 'seq', 'length', 'glmnet', 'cv.glmnet', 'print', 'mean', '-', '^', 'set.seed', 'MASS', 'tree', '~', 'data', 'merge', 'pretty', 'merge', 'mean', '-', '^']"
shausen,/Users/AK/Code/ffc/bigpaper/submissions/shausen - 16 submission/model.do,do,"['global', 'global', 'global', 'capture', 'drop', '*', 'reg', 'predict', 'reg', 'predict', 'reg', 'predict', 'probit', 'predict', 'logit', 'predict', 'probit', 'predict', 'foreach', 'var', 'in', 'summarize', 'replace', 'r(mean)', 'if', '>=', 'do']"
rtodd,/Users/AK/Code/ffc/bigpaper/submissions/rtodd - 31 submission/RT_28_Mar_v2.py,py,"['__future__', 'print_function', 'numpy', 'np', 'matplotlib.pyplot', 'plt', 'pandas', 'pd', 'sklearn', 'sklearn.svm', 'sklearn.svm', 'sklearn.ensemble', 'sklearn.tree', 'sklearn.neighbors', 'sklearn.linear_model', 'sklearn.linear_model', 'sklearn.naive_bayes', 'sklearn.pipeline', 'sklearn.model_selection', 'sklearn.model_selection', 'read_csv', 'read_csv', 'merge', 'merge', 'shape', 'read_csv', 'columns', 'values', 'convert_objects', 'select_dtypes', 'np', 'number', 'replace', 'np', 'inf', '-', 'np', 'inf', 'np', 'nan', 'columns', 'values', 'isnull', 'any', '==', '<', 'notnull', 'isnull', 'values', 'any', 'notnull', 'np', 'array', 'values', 'dtype', 'np', 'number', 'np', 'array', 'values', '==', 'np', 'array', 'values', '>', '==', 'sklearn.feature_selection', 'transform', 'columns', 'values', 'indices', 'np', 'array', 'values', 'np', 'array', 'values', 'sklearn.feature_selection', 'transform', 'columns', 'values', 'indices', 'np', 'array', 'values', '==', 'np', 'array', 'values', 'DataFrame', '-', 'DataFrame', 'columns', 'assign', 'DataFrame', 'rename', 'columns', '+', '==', '%', '==', 'append', 'split', 'split', 'append', '-', 'to_csv', 'sklearn.linear_model', 'sklearn.metrics', '%', 'DataFrame', 'columns', 'append', 'assign', 'DataFrame', 'rename', 'columns', '+', 'sklearn.linear_model', 'np', 'array', '%', 'DataFrame', 'columns', 'append', 'assign', 'DataFrame', 'rename', 'columns', '+', 'sklearn.linear_model', '%', 'DataFrame', 'columns', 'append', 'assign', 'DataFrame', 'rename', 'columns', '+', 'sklearn', '%', 'DataFrame', 'columns', 'append', 'assign', 'DataFrame', 'rename', 'columns', '+', 'sklearn', '%', 'DataFrame', 'columns', 'append', 'assign', 'DataFrame', 'rename', 'columns', '+', 'sklearn.linear_model', '%', 'DataFrame', 'columns', 'append', 'assign', 'DataFrame', 'rename', 'columns', '+', 'sklearn', '%', 'DataFrame', 'columns', 'append', 'assign', 'DataFrame', 'rename', 'columns', '+', 'sklearn.linear_model', 'sklearn.ensemble', '%', 'DataFrame', 'columns', 'append', 'assign', 'DataFrame', 'rename', 'columns', '+', 'assign', 'DataFrame', 'rename', 'columns', '+', 'to_csv', 'to_csv', 'sklearn', 'np', 'logspace', '-', 'append', 'plot', '-']"
cjqian,/Users/AK/Code/ffc/bigpaper/submissions/cjqian - 10 submission/scripts/preprocess.py,py,"['csv', 'os', 'numpy', 'np', 'sys', 're', 'scipy', 'pandas', 'pd', 'sklearn.base', 'sklearn.preprocessing', 'sklearn.preprocessing', 'sklearn.feature_selection', 'collections', '>>', '>>', '>>', '>', 'item', 'item', '!=', 'item', '!=', '+', '/', '+', '>', 'array', 'array', 'array', '!=', 'array', '==', 'array', 'array', '==', 'array', 'array', '==', '==', 'append', '%', 'np', 'empty', 'shape', 'dtype', 'np', 'empty', 'shape', 'dtype', 'shape', 'argsort', '-', '-', '+', '+', '+', '+', '-', '/', 'shape', '+', 'argsort', '-', '-', 'argsort', '+', '+', 'shape', 'shape', '>', 'shape', 'shape', 'np', 'vstack', 'T', 'append', 'T', 'np', 'asarray', 'np', 'zeros', 'dtype', 'le', 'le', 'transform', 'DataFrame', 'fillna', 'loc', 'reshape', '-', 'loc', 'transform', 'ravel', 'shape', 'values', 'T', 'np', 'savetxt', 'np', 'savetxt', 'T', 'T', 'np', 'savetxt', 'np', 'loadtxt', 'join', 'dtype', 'np', 'loadtxt', 'join', 'dtype', 'shape', 'np', 'savetxt', 'shape', '-', 'np', 'loadtxt', 'join', 'dtype', 'shape', 'np', 'savetxt', 'shape', '-', 'np', 'vstack']"
cjqian,/Users/AK/Code/ffc/bigpaper/submissions/cjqian - 10 submission/scripts/test.py,py,"['csv', 'os', 'nltk', 'numpy', 'np', 'random', 'sys', 'math', 'sklearn.linear_model', 'sklearn.linear_model', 'sklearn.linear_model', 'sklearn.linear_model', 'sklearn.linear_model', 'sklearn.neighbors', 'sklearn.model_selection', 'sklearn.preprocessing', 'sklearn.metrics', 'sklearn', 're', 'np', 'loadtxt', 'join', 'dtype', 'np', 'loadtxt', 'join', 'dtype', 'np', 'loadtxt', 'join', 'dtype', 'np', 'loadtxt', 'join', 'dtype', 'np', 'loadtxt', 'join', 'dtype', 'math', 'sqrt', '*', '*', '-', '/', '/', 'np', 'average', '*', 'np', 'average', '*', '*', 'np', 'zeros', '+', '+', '+', 'iteritems', '-', '+', 'iteritems', '-', '+', '==', '-', '<', '/', 'iteritems', 'seed', 'random', 'randint', '*', 'seed', 'append', '/', '!=', 'append', 'append', 'np', 'zeros', '!=', 'append', 'append', 'append', 'append', 'np', 'zeros', 'np', 'savetxt']"
cjqian,/Users/AK/Code/ffc/bigpaper/submissions/cjqian - 10 submission/scripts/MissingDataScript.py,py,"['pandas', 'pd', 'numpy', 'np', 'read_csv', 'to_datetime', '-', 'to_datetime', '/', 'np', 'timedelta64', 'astype', 'fillna', 'mode', 'iloc', 'fillna', '_get_numeric_data', '<', 'to_csv', 'read_csv']"
cjqian,/Users/AK/Code/ffc/bigpaper/submissions/cjqian - 10 submission/scripts/massage.py,py,"['csv', 'os', 'math', 'numpy', 'np', 'np', 'set_printoptions', 'sklearn', 'sklearn.feature_selection', 'sklearn.metrics', 'matplotlib', 'matplotlib.pyplot', 'plt', 'np', 'loadtxt', 'join', '+', 'dtype', 'np', 'loadtxt', 'join', '+', 'dtype', 'np', 'delete', 'np', 'delete', 'shape', '-', '+', 'shape', 'np', 'empty', 'shape', 'dtype', 'np', 'zeros', 'shape', 'np', 'empty', 'shape', '-', 'shape', 'shape', 'dtype', 'shape', '==', '-', 'shape', '-', '>', '-', '-', '<', 'np', 'insert', '-', '>', '-', 'np', 'hstack', '+', '+', '<', 'np', 'savetxt', 'np', 'savetxt']"
katamg,/Users/AK/Code/ffc/bigpaper/submissions/katamg - 16 submission/model.do,do,"['set', 'more', 'set', 'program', 'drop', 'global', 'global', 'global', 'use', 'clear', 'capture', 'drop', '*', 'regress', 'predict', 'regress', 'predict', 'regress', 'predict', 'probit', 'predict', 'logit', 'predict', 'logit', 'predict', 'foreach', 'var', 'in', 'summarize', 'replace', 'r(mean)', 'if', '>=', 'do']"
aprilfeifei,/Users/AK/Code/ffc/bigpaper/submissions/aprilfeifei - 21 submission/predictModel.m,m,"['function', 'end', 'csvwrite', 'end']"
aprilfeifei,/Users/AK/Code/ffc/bigpaper/submissions/aprilfeifei - 21 submission/scanDataSingle.m,m,"['fopen', 'fullfile', 'textscan', 'repmat', 'true', 'zeros', 'for', 'tic', 'disp', 'toc', 'end', 'fclose']"
aprilfeifei,/Users/AK/Code/ffc/bigpaper/submissions/aprilfeifei - 21 submission/scanData.m,m,"['fopen', 'fullfile', 'textscan', 'repmat', 'true', 'zeros', 'disp', 'end', 'fclose']"
aprilfeifei,/Users/AK/Code/ffc/bigpaper/submissions/aprilfeifei - 21 submission/predictData.m,m,"['end', 'csvwrite', 'fullfile']"
aprilfeifei,/Users/AK/Code/ffc/bigpaper/submissions/aprilfeifei - 21 submission/retrieveOutcomeModel.m,m,"['function', 'factor', 'find', '~', 'isnan', 'factor', 'factor', 'end', 'true', 'tic', 'toc', 'find', 'any', '~', 'fullfile', 'end']"
aprilfeifei,/Users/AK/Code/ffc/bigpaper/submissions/aprilfeifei - 21 submission/retrieveSVModel.m,m,"['function', 'factor', 'find', '~', 'isnan', 'factor', 'factor', 'end', 'true', 'tic', 'toc', 'find', 'any', '~', 'fullfile', 'end']"
aprilfeifei,/Users/AK/Code/ffc/bigpaper/submissions/aprilfeifei - 21 submission/scanfeatures.m,m,"['fopen', 'fullfile', 'line', 'fgetl', 'textscan', 'line', 'repmat', 'sort', 'cell', 'size', 'for', 'length', 'char', 'end', 'sort', 'setdiff', 'cell', 'size', 'for', 'length', 'char', 'end', ""'"", 'fclose']"
aprilfeifei,/Users/AK/Code/ffc/bigpaper/submissions/aprilfeifei - 21 submission/scanDataPar.m,m,"['fopen', 'fullfile', 'textscan', 'repmat', 'true', 'zeros', 'for', 'disp', 'end', 'fclose']"
aprilfeifei,/Users/AK/Code/ffc/bigpaper/submissions/aprilfeifei - 21 submission/retrieveLDAModel.m,m,"['function', 'factor', 'find', '~', 'isnan', 'factor', 'factor', 'end', 'true', 'tic', 'toc', 'find', 'any', '~', 'fullfile', 'end', 'function', 'class', 'end']"
echiou,/Users/AK/Code/ffc/bigpaper/submissions/echiou - 5 submission/hw2.R,r,"['plyr', 'dplyr', 'stats', 'car', 'caret', 'impute', 'Boruta', 'glmnet', 'read.csv', 'head', 'train', 'read.csv', 'head', 'read.csv', 'head', 'subset', '%in%', 'train', '<', 'colSums', 'is.na', '<', 'nrow', '*', 'nearZeroVar', 'subset', '>', '-', 'which', 'names', '%in%', 'rownames', 'as.numeric', 'as.numeric', 'levels', '-', 'which', 'names', '==', '-', 'which', 'names', '%in%', 'as.numeric', 'levels', 'as.matrix', 'as.data.frame', 'data', 'sample', 'seq_len', 'nrow', 'floor', '*', 'nrow', '-', 'merge', 'train', 'by', 'all', 'subset', '!', 'is.na', '~', '-', 'data', '::', 'select', 'glmnet', 'as.matrix', 'as.matrix', 'family', 'glmnet', 'as.matrix', 'as.matrix', 'family', 'glmnet', 'as.matrix', 'as.matrix', 'family', 'assign', 'paste', 'cv.glmnet', 'as.matrix', 'as.matrix', '/', 'family', 'log', 'col', 'log', 'col', 'log', 'col', 'col', '::', 'select', 'lapply', 'as.numeric', 'as.character', 'is.na', 'predict', 'data.matrix', 'write.csv', 'file', 'row.names']"
dremalt,/Users/AK/Code/ffc/bigpaper/submissions/dremalt - 28 submission/code.R,r,"['caret', 'taRifx', 'gbm', 'mice', 'glmnet', 'Matrix', 'lme4', 'MuMIn', 'optimx', 'read.csv', 'train', 'read.csv', '%in%', 'train', '<', 'nzv', 'nearZeroVar', '!', 'nzv', 'nzv', 'japply', 'which', 'sapply', 'class', '==', 'as.numeric', 'train', 'as.factor', 'train', 'train', 'as.factor', 'train', 'train', 'as.factor', 'train', '!', 'is.na', 'train', '!', 'is.na', 'train', '!', 'is.na', 'train', '!', 'is.na', 'train', '!', 'is.na', 'train', '!', 'is.na', 'train', 'train', '~', 'data', 'colSums', 'is.na', '!=', 'nrow', 'train', '*', '~', 'data', 'colSums', 'is.na', '!=', 'nrow', 'train', '*', '~', 'data', 'colSums', 'is.na', '!=', 'nrow', 'ceiling', 'train', '*', '~', 'data', 'colSums', 'is.na', '!=', 'nrow', 'train', '~', 'data', 'colSums', 'is.na', '!=', 'nrow', 'train', '~', 'data', 'colSums', 'is.na', '!=', 'nrow', 'subset', 'as.numeric', 'levels', 'as.numeric', 'levels', 'as.numeric', 'levels', '<', 'merge', 'train', 'by', 'all', 'mice', 'complete', 'scale', 'as.matrix', 'as.data.frame', 'lapply', 'as.numeric', 'glmnet', '!', 'is.na', '!', 'is.na', 'cv.glmnet', '!', 'is.na', '!', 'is.na', 'paste', 'paste', 'colnames', 'data', 'summary', 'paste', 'paste', 'colnames', 'data', 'summary', 'glmnet', '!', 'is.na', '!', 'is.na', 'cv.glmnet', '!', 'is.na', '!', 'is.na', 'paste', 'paste', 'colnames', 'data', 'summary', 'paste', 'paste', 'colnames', 'data', 'summary', 'lmer', 'paste', 'paste', 'colnames', 'data', 'lmerControl', 'summary', 'glmnet', '!', 'is.na', '!', 'is.na', 'cv.glmnet', '!', 'is.na', '!', 'is.na', 'paste', 'paste', 'colnames', 'data', 'summary', 'paste', 'paste', 'colnames', 'data', 'summary', 'glmnet', '!', 'is.na', '!', 'is.na', 'cv.glmnet', '!', 'is.na', '!', 'is.na', 'paste', 'paste', 'colnames', 'data', 'summary', 'paste', 'paste', 'colnames', 'data', 'summary', 'head', 'glmnet', '!', 'is.na', '!', 'is.na', 'cv.glmnet', '!', 'is.na', '!', 'is.na', 'paste', 'paste', 'colnames', 'data', 'summary', 'paste', 'paste', 'colnames', 'data', 'summary', 'glmnet', '!', 'is.na', '!', 'is.na', 'cv.glmnet', '!', 'is.na', '!', 'is.na', 'paste', 'paste', 'colnames', 'data', 'summary', 'paste', 'paste', 'colnames', 'data', 'summary', 'by', 'mean', 'by', 'mean', 'by', 'mean', 'by', 'mean', 'by', 'mean', 'by', 'mean', 'write.csv', 'row.names', 'file', 'sort', 'sapply', 'ls', 'object.size', 'get']"
Tina_the_Llama,/Users/AK/Code/ffc/bigpaper/submissions/Tina_the_Llama - 10 submission/model.do,do,"['program', 'drop', 'cd', 'use', 'clear', 'do', 'recode', '*', 'gen', 'label', 'recode', '*', 'gen', 'label', 'recode', '/', '*', 'gen', 'label', 'logit', 'probit', 'logit', 'quietly', 'logit', 'capture', 'drop', 'predict', 'if', 'e', '==', 'twoway', 'if', '==', 'if', '==', '==', 'label', 'logit', 'logit', 'logit', 'regress', 'regress', 'regress', 'logit', 'logit', 'logit', 'global', 'global', 'global', 'capture', 'drop', '*', 'regress', 'predict', 'regress', 'predict', 'regress', 'predict', 'regress', 'predict', 'regress', 'predict', 'regress', 'predict', 'foreach', 'var', 'in', 'summarize', 'replace', 'r(mean)', 'if', '>=', 'do']"
lennyc,/Users/AK/Code/ffc/bigpaper/submissions/lennyc - 1 submission/code.R,r,"['file', 'head', 'file', 'head', '==', 'merge', 'by', 'all', '~', '+', '+', '*', 'summary', '~', '+', '+', '*', 'summary', '~', '+', '+', '*', 'summary', '~', '+', '+', '*', 'summary', '~', '+', '+', '*', 'summary', '~', '+', '+', '*', 'summary', 'subset', 'summary', 'file', 'row.names']"
Katy_P,/Users/AK/Code/ffc/bigpaper/submissions/Katy_P - 8 submission/code5.do,do,"['cd', 'clear', 'set', 'more', 'set', 'clear', 'save', 'replace', 'clear', 'merge', 'tab1', 'tab1', 'replace', 'if', '==', '-', '==', '-', 'gen', 'if', '<', 'replace', 'if', '==', 'replace', 'if', '==', '-', 'gen', 'if', '<', 'replace', 'if', '==', 'tab1', 'tab', 'gen', 'tab', 'gen', 'gen', 'replace', 'if', '<', 'replace', 'if', '>', 'gen', 'replace', 'if', '<', 'replace', 'if', '>', 'tab', 'gen', 'rename', 'rename', 'rename', 'tab', 'gen', 'rename', 'rename', 'rename', 'sum', 'replace', 'if', '<', 'replace', 'if', '<', 'gen', 'replace', 'if', '<', 'replace', 'if', '>', 'gen', 'replace', 'if', '<', 'replace', 'if', '>', 'sum', 'gen', 'replace', 'if', '<', 'replace', 'if', '>', 'gen', 'replace', 'if', '<=', 'replace', 'if', '>', 'replace', 'if', '<', 'replace', 'if', '<=', 'tab1', 'tab', 'gen', 'replace', 'if', '<', 'replace', 'if', '>', 'replace', 'if', '<', 'tab', 'gen', 'replace', 'if', '<', 'replace', 'if', '>=', 'replace', 'if', '<', 'tab', 'gen', 'replace', 'if', '<', 'replace', 'if', '>', 'replace', 'if', '==', '-', '==', '-', '==', '-', 'tab', 'gen', 'rename', 'regress', 'predict', 'regress', 'predict', 'regress', 'predict', 'logit', 'predict', 'logit', 'predict', 'logit', 'predict', 'keep', 'rename', 'rename', 'rename', 'rename', 'rename', 'rename', 'replace']"
user1,/Users/AK/Code/ffc/bigpaper/submissions/user1 - 4 submission/missing_data.py,py,"['pandas', 'pd', 'numpy', 'np', 'sklearn.linear_model', 'sklearn', 'sklearn.linear_model', 'np', 'size', 'np', 'equal', 'np', 'sum', '-', '/', 'read_csv', 'to_datetime', '-', 'to_datetime', '/', 'np', 'timedelta64', 'astype', 'fillna', 'mode', 'iloc', 'fillna', '_get_numeric_data', '<', 'to_csv', 'read_csv', 'read_csv', 'read_csv', 'read_csv', '<', 'np', 'nan', 'isnull', 'sum', 'as_matrix', 'np', 'arange', '>', 'drop', 'columns', 'shape', 'fillna', 'mean', 'fillna', 'std', 'as_matrix', '/', 'mean', 'as_matrix', 'np', 'arange', '<', 'drop', 'columns', 'shape', 'set_index', 'loc', 'as_matrix', 'fillna', 'mean', 'set_index', 'drop', '~', 'isnull', 'as_matrix', '~', 'isnull', 'as_matrix', '~', 'isnull', 'as_matrix', 'as_matrix', 'as_matrix', 'astype', 'as_matrix', 'as_matrix', 'astype', 'as_matrix', 'as_matrix', 'astype', 'np', 'sum', 'np', 'abs', '-', 'astype', '/', 'np', 'sum', 'np', 'abs', 'np', 'zeros', '-', 'astype', '/', 'np', 'sum', 'np', 'abs', '-', 'astype', '/', 'np', 'sum', 'np', 'abs', 'np', 'zeros', '-', 'astype', '/', 'np', 'sum', 'np', 'abs', '-', 'astype', '/', 'np', 'sum', 'np', 'abs', 'np', 'zeros', '-', 'astype', '/', 'read_csv', 'read_csv', 'read_csv', '<', 'np', 'nan', 'isnull', 'sum', 'as_matrix', 'np', 'arange', '>', 'drop', 'columns', 'shape', 'fillna', 'mean', 'std', 'as_matrix', '/', 'mean', 'as_matrix', 'np', 'arange', '<', 'drop', 'columns', 'shape', 'set_index', 'loc', 'as_matrix', 'set_index', 'drop', '~', 'isnull', 'as_matrix', '~', 'isnull', 'as_matrix', '~', 'isnull', 'as_matrix', '~', 'isnull', 'as_matrix', '~', 'isnull', 'as_matrix', '~', 'isnull', 'as_matrix', 'as_matrix', 'as_matrix', 'astype', 'as_matrix', 'as_matrix', 'astype', 'as_matrix', 'as_matrix', 'astype', 'as_matrix', 'as_matrix', 'astype', 'as_matrix', 'as_matrix', 'astype', 'as_matrix', 'as_matrix', 'astype', 'as_matrix', 'np', 'max', 'np', 'min', '<', '>', 'as_matrix', 'np', 'max', 'np', 'min', '<', '>', 'as_matrix', 'np', 'max', 'np', 'min', '<', '>', 'as_matrix', 'as_matrix', 'as_matrix', 'np', 'arange', 'np', 'array', '-', 'loc']"
